ANO;GRANDE REGIÃO;UF;PRODUTO;CÓDIGO IBGE;MUNICÍPIO;VENDAS
2020;REGIÃO NORDESTE;PI;GASOLINA C;2209153;SANTA CRUZ DOS MILAGRES;344069
2020;REGIÃO NORDESTE;PI;GASOLINA C;2209203;SANTA FILOMENA;524000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2209302;SANTA LUZ;424000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2209377;SANTA ROSA DO PIAUI;652000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2209351;SANTANA DO PIAUI;235500
2020;REGIÃO NORDESTE;PI;GASOLINA C;2209401;SANTO ANTONIO DE LISBOA;606000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2209500;SANTO INACIO DO PIAUI;437000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2209559;SAO BRAZ DO PIAUI;306000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2209609;SAO FELIX DO PIAUI;205000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2209658;SAO FRANCISCO DE ASSIS DO PIAUI;550000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2209708;SAO FRANCISCO DO PIAUI;258000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2209757;SAO GONCALO DO GURGUEIA;655000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2209807;SAO GONCALO DO PIAUI;264000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2209856;SAO JOAO DA CANABRAVA;160000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2209872;SAO JOAO DA FRONTEIRA;697000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2209906;SAO JOAO DA SERRA;590000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2209955;SAO JOAO DA VARJOTA;110000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2209971;SAO JOAO DO ARRAIAL;697000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2210003;SAO JOAO DO PIAUI;3634870
2020;REGIÃO NORDESTE;PI;GASOLINA C;2210052;SAO JOSE DO DIVINO;488000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2210102;SAO JOSE DO PEIXE;271000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2210201;SAO JOSE DO PIAUI;700000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2210300;SAO JULIAO;682000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2210359;SAO LOURENCO DO PIAUI;492500
2020;REGIÃO NORDESTE;PI;GASOLINA C;2210375;SAO LUIS DO PIAUI;167000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2210383;SAO MIGUEL DA BAIXA GRANDE;205000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2210391;SAO MIGUEL DO FIDALGO;123000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2210409;SAO MIGUEL DO TAPUIO;1546000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2210508;SAO PEDRO DO PIAUI;1680000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2210607;SAO RAIMUNDO NONATO;9661000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2210623;SEBASTIAO BARROS;344000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2210631;SEBASTIAO LEAL;1043000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2210656;SIGEFREDO PACHECO;469000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2210706;SIMOES;1540000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2210805;SIMPLICIO MENDES;2696500
2020;REGIÃO NORDESTE;PI;GASOLINA C;2210904;SOCORRO DO PIAUI;404000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2210938;SUSSUAPARA;733000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2210953;TAMBORIL DO PIAUI;167500
2020;REGIÃO NORDESTE;PI;GASOLINA C;2210979;TANQUE DO PIAUI;123000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2211001;TERESINA;191637240
2020;REGIÃO NORDESTE;PI;GASOLINA C;2211100;UNIAO;4977600
2020;REGIÃO NORDESTE;PI;GASOLINA C;2211209;URUCUI;4567000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2211308;VALENCA DO PIAUI;4829000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2211357;VARZEA BRANCA;335500
2020;REGIÃO NORDESTE;PI;GASOLINA C;2211407;VARZEA GRANDE;445000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2211506;VERA MENDES;457000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2211605;VILA NOVA DO PIAUI;746000
2020;REGIÃO NORDESTE;PI;GASOLINA C;2211704;WALL FERRAZ;220000
2020;REGIÃO SUL;PR;GASOLINA C;4100103;ABATIA;875000
2020;REGIÃO SUL;PR;GASOLINA C;4100202;ADRIANOPOLIS;979000
2020;REGIÃO SUL;PR;GASOLINA C;4100301;AGUDOS DO SUL;1938500
2020;REGIÃO SUL;PR;GASOLINA C;4100400;ALMIRANTE TAMANDARE;10138500
2020;REGIÃO SUL;PR;GASOLINA C;4100459;ALTAMIRA DO PARANA;320000
2020;REGIÃO SUL;PR;GASOLINA C;4128625;ALTO PARAISO;654000
2020;REGIÃO SUL;PR;GASOLINA C;4100608;ALTO PARANA;1340500
2020;REGIÃO SUL;PR;GASOLINA C;4100707;ALTO PIQUIRI;1186000
2020;REGIÃO SUL;PR;GASOLINA C;4100509;ALTONIA;3150300
2020;REGIÃO SUL;PR;GASOLINA C;4100806;ALVORADA DO SUL;980000
2020;REGIÃO SUL;PR;GASOLINA C;4100905;AMAPORA;510000
2020;REGIÃO SUL;PR;GASOLINA C;4101002;AMPERE;5594000
2020;REGIÃO SUL;PR;GASOLINA C;4101051;ANAHY;460000
2020;REGIÃO SUL;PR;GASOLINA C;4101101;ANDIRA;2855000
2020;REGIÃO SUL;PR;GASOLINA C;4101150;ANGULO;584000
2020;REGIÃO SUL;PR;GASOLINA C;4101200;ANTONINA;3357500
2020;REGIÃO SUL;PR;GASOLINA C;4101309;ANTONIO OLINTO;679000
2020;REGIÃO SUL;PR;GASOLINA C;4101408;APUCARANA;21369430
2020;REGIÃO SUL;PR;GASOLINA C;4101507;ARAPONGAS;21899000
2020;REGIÃO SUL;PR;GASOLINA C;4101606;ARAPOTI;5486000
2020;REGIÃO SUL;PR;GASOLINA C;4101655;ARAPUA;407500
2020;REGIÃO SUL;PR;GASOLINA C;4101705;ARARUNA;1702000
2020;REGIÃO SUL;PR;GASOLINA C;4101804;ARAUCARIA;32552850
2020;REGIÃO SUL;PR;GASOLINA C;4101853;ARIRANHA DO IVAI;215000
2020;REGIÃO SUL;PR;GASOLINA C;4101903;ASSAI;2095000
2020;REGIÃO SUL;PR;GASOLINA C;4102000;ASSIS CHATEAUBRIAND;6165200
2020;REGIÃO SUL;PR;GASOLINA C;4102109;ASTORGA;3242500
2020;REGIÃO SUL;PR;GASOLINA C;4102208;ATALAIA;542000
2020;REGIÃO SUL;PR;GASOLINA C;4102307;BALSA NOVA;3462600
2020;REGIÃO SUL;PR;GASOLINA C;4102406;BANDEIRANTES;4184000
2020;REGIÃO SUL;PR;GASOLINA C;4102505;BARBOSA FERRAZ;1471500
2020;REGIÃO SUL;PR;GASOLINA C;4102703;BARRA DO JACARE;179000
2020;REGIÃO SUL;PR;GASOLINA C;4102604;BARRACAO;4962000
2020;REGIÃO SUL;PR;GASOLINA C;4102752;BELA VISTA DA CAROBA;272000
2020;REGIÃO SUL;PR;GASOLINA C;4102802;BELA VISTA DO PARAISO;3364000
2020;REGIÃO SUL;PR;GASOLINA C;4102901;BITURUNA;3482000
2020;REGIÃO SUL;PR;GASOLINA C;4103008;BOA ESPERANCA;442000
2020;REGIÃO SUL;PR;GASOLINA C;4103024;BOA ESPERANCA DO IGUACU;383000
2020;REGIÃO SUL;PR;GASOLINA C;4103040;BOA VENTURA DE SAO ROQUE;1015500
2020;REGIÃO SUL;PR;GASOLINA C;4103057;BOA VISTA DA APARECIDA;2530100
2020;REGIÃO SUL;PR;GASOLINA C;4103107;BOCAIUVA DO SUL;2015000
2020;REGIÃO SUL;PR;GASOLINA C;4103156;BOM JESUS DO SUL;391000
2020;REGIÃO SUL;PR;GASOLINA C;4103206;BOM SUCESSO;419000
2020;REGIÃO SUL;PR;GASOLINA C;4103222;BOM SUCESSO DO SUL;570000
2020;REGIÃO SUL;PR;GASOLINA C;4103305;BORRAZOPOLIS;996000
2020;REGIÃO SUL;PR;GASOLINA C;4103354;BRAGANEY;768600
2020;REGIÃO SUL;PR;GASOLINA C;4103370;BRASILANDIA DO SUL;734561
2020;REGIÃO SUL;PR;GASOLINA C;4103404;CAFEARA;230000
2020;REGIÃO SUL;PR;GASOLINA C;4103453;CAFELANDIA;3410500
2020;REGIÃO SUL;PR;GASOLINA C;4103479;CAFEZAL DO SUL;1390000
2020;REGIÃO SUL;PR;GASOLINA C;4103503;CALIFORNIA;1857000
2020;REGIÃO SUL;PR;GASOLINA C;4103602;CAMBARA;2711500
2020;REGIÃO SUL;PR;GASOLINA C;4103701;CAMBE;21351500
2020;REGIÃO SUL;PR;GASOLINA C;4103800;CAMBIRA;932500
2020;REGIÃO SUL;PR;GASOLINA C;4103909;CAMPINA DA LAGOA;1877000
2020;REGIÃO SUL;PR;GASOLINA C;4103958;CAMPINA DO SIMAO;600500
2020;REGIÃO SUL;PR;GASOLINA C;4104006;CAMPINA GRANDE DO SUL;14988000
2020;REGIÃO SUL;PR;GASOLINA C;4104055;CAMPO BONITO;320000
2020;REGIÃO SUL;PR;GASOLINA C;4104105;CAMPO DO TENENTE;2385500
2020;REGIÃO SUL;PR;GASOLINA C;4104204;CAMPO LARGO;33839300
2020;REGIÃO SUL;PR;GASOLINA C;4104253;CAMPO MAGRO;1844000
2020;REGIÃO SUL;PR;GASOLINA C;4104303;CAMPO MOURAO;21586500
2020;REGIÃO SUL;PR;GASOLINA C;4104402;CANDIDO DE ABREU;1755000
2020;REGIÃO SUL;PR;GASOLINA C;4104428;CANDOI;5445000
2020;REGIÃO SUL;PR;GASOLINA C;4104451;CANTAGALO;1900000
2020;REGIÃO SUL;PR;GASOLINA C;4104501;CAPANEMA;4971272
2020;REGIÃO SUL;PR;GASOLINA C;4104600;CAPITAO LEONIDAS MARQUES;3555500
2020;REGIÃO SUL;PR;GASOLINA C;4104659;CARAMBEI;6722500
2020;REGIÃO SUL;PR;GASOLINA C;4104709;CARLOPOLIS;3042000
2020;REGIÃO SUL;PR;GASOLINA C;4104808;CASCAVEL;95430000
2020;REGIÃO SUL;PR;GASOLINA C;4104907;CASTRO;19005000
2020;REGIÃO SUL;PR;GASOLINA C;4105003;CATANDUVAS;2260700
2020;REGIÃO SUL;PR;GASOLINA C;4105102;CENTENARIO DO SUL;1513000
2020;REGIÃO SUL;PR;GASOLINA C;4105201;CERRO AZUL;2364000
2020;REGIÃO SUL;PR;GASOLINA C;4105300;CEU AZUL;4168500
2020;REGIÃO SUL;PR;GASOLINA C;4105409;CHOPINZINHO;6259000
2020;REGIÃO SUL;PR;GASOLINA C;4105508;CIANORTE;12938900
2020;REGIÃO SUL;PR;GASOLINA C;4105607;CIDADE GAUCHA;1379000
2020;REGIÃO SUL;PR;GASOLINA C;4105706;CLEVELANDIA;2985000
2020;REGIÃO SUL;PR;GASOLINA C;4105805;COLOMBO;48427000
2020;REGIÃO SUL;PR;GASOLINA C;4105904;COLORADO;2796000
2020;REGIÃO SUL;PR;GASOLINA C;4106001;CONGONHINHAS;1201000
2020;REGIÃO SUL;PR;GASOLINA C;4106100;CONSELHEIRO MAIRINCK;500000
2020;REGIÃO SUL;PR;GASOLINA C;4106209;CONTENDA;3455000
2020;REGIÃO SUL;PR;GASOLINA C;4106308;CORBELIA;3743400
2020;REGIÃO SUL;PR;GASOLINA C;4106407;CORNELIO PROCOPIO;7471500
2020;REGIÃO SUL;PR;GASOLINA C;4106456;CORONEL DOMINGOS SOARES;696000
2020;REGIÃO SUL;PR;GASOLINA C;4106506;CORONEL VIVIDA;6800000
2020;REGIÃO SUL;PR;GASOLINA C;4106555;CORUMBATAI DO SUL;254000
2020;REGIÃO SUL;PR;GASOLINA C;4106803;CRUZ MACHADO;2380000
2020;REGIÃO SUL;PR;GASOLINA C;4106571;CRUZEIRO DO IGUACU;864000
2020;REGIÃO SUL;PR;GASOLINA C;4106605;CRUZEIRO DO OESTE;3541000
2020;REGIÃO SUL;PR;GASOLINA C;4106704;CRUZEIRO DO SUL;508000
2020;REGIÃO SUL;PR;GASOLINA C;4106852;CRUZMALTINA;294000
2020;REGIÃO SUL;PR;GASOLINA C;4106902;CURITIBA;537588410
2020;REGIÃO SUL;PR;GASOLINA C;4107009;CURIUVA;2749000
2020;REGIÃO SUL;PR;GASOLINA C;4107108;DIAMANTE DO NORTE;977000
2020;REGIÃO SUL;PR;GASOLINA C;4107124;DIAMANTE DO SUL;250000
2020;REGIÃO SUL;PR;GASOLINA C;4107157;DIAMANTE D'OESTE;435000
2020;REGIÃO SUL;PR;GASOLINA C;4107207;DOIS VIZINHOS;13398500
2020;REGIÃO SUL;PR;GASOLINA C;4107256;DOURADINA;1478200
2020;REGIÃO SUL;PR;GASOLINA C;4107306;DOUTOR CAMARGO;1181000
2020;REGIÃO SUL;PR;GASOLINA C;4128633;DOUTOR ULYSSES;370000
2020;REGIÃO SUL;PR;GASOLINA C;4107405;ENEAS MARQUES;959000
2020;REGIÃO SUL;PR;GASOLINA C;4107504;ENGENHEIRO BELTRAO;3490700
2020;REGIÃO SUL;PR;GASOLINA C;4107538;ENTRE RIOS DO OESTE;1014300
2020;REGIÃO SUL;PR;GASOLINA C;4107520;ESPERANCA NOVA;205000
2020;REGIÃO SUL;PR;GASOLINA C;4107546;ESPIGAO ALTO DO IGUACU;285000
2020;REGIÃO SUL;PR;GASOLINA C;4107553;FAROL;153000
2020;REGIÃO SUL;PR;GASOLINA C;4107603;FAXINAL;3885550
2020;REGIÃO SUL;PR;GASOLINA C;4107652;FAZENDA RIO GRANDE;25124000
2020;REGIÃO SUL;PR;GASOLINA C;4107702;FENIX;362000
2020;REGIÃO SUL;PR;GASOLINA C;4107736;FERNANDES PINHEIRO;1842000
2020;REGIÃO SUL;PR;GASOLINA C;4107751;FIGUEIRA;937000
2020;REGIÃO SUL;PR;GASOLINA C;4107850;FLOR DA SERRA DO SUL;1219000
2020;REGIÃO SUL;PR;GASOLINA C;4107801;FLORAI;565000
2020;REGIÃO SUL;PR;GASOLINA C;4107900;FLORESTA;739000
2020;REGIÃO SUL;PR;GASOLINA C;4108007;FLORESTOPOLIS;1056000
2020;REGIÃO SUL;PR;GASOLINA C;4108106;FLORIDA;231000
2020;REGIÃO SUL;PR;GASOLINA C;4108205;FORMOSA DO OESTE;1155000
2020;REGIÃO SUL;PR;GASOLINA C;4108304;FOZ DO IGUACU;60014050
2020;REGIÃO SUL;PR;GASOLINA C;4108452;FOZ DO JORDAO;1018500
2020;REGIÃO SUL;PR;GASOLINA C;4108320;FRANCISCO ALVES;1312000
2020;REGIÃO SUL;PR;GASOLINA C;4108403;FRANCISCO BELTRAO;28431000
2020;REGIÃO SUL;PR;GASOLINA C;4108502;GENERAL CARNEIRO;3543000
2020;REGIÃO SUL;PR;GASOLINA C;4108551;GODOY MOREIRA;338000
2020;REGIÃO SUL;PR;GASOLINA C;4108601;GOIOERE;3381400
2020;REGIÃO SUL;PR;GASOLINA C;4108650;GOIOXIM;992000
2020;REGIÃO SUL;PR;GASOLINA C;4108700;GRANDES RIOS;895000
2020;REGIÃO SUL;PR;GASOLINA C;4108809;GUAIRA;10666000
2020;REGIÃO SUL;PR;GASOLINA C;4108908;GUAIRACA;1705000
2020;REGIÃO SUL;PR;GASOLINA C;4108957;GUAMIRANGA;1022000
2020;REGIÃO SUL;PR;GASOLINA C;4109005;GUAPIRAMA;413000
2020;REGIÃO SUL;PR;GASOLINA C;4109104;GUAPOREMA;171000
2020;REGIÃO SUL;PR;GASOLINA C;4109203;GUARACI;405000
2020;REGIÃO SUL;PR;GASOLINA C;4109302;GUARANIACU;4189100
2020;REGIÃO SUL;PR;GASOLINA C;4109401;GUARAPUAVA;50680150
2020;REGIÃO SUL;PR;GASOLINA C;4109500;GUARAQUECABA;503000
2020;REGIÃO SUL;PR;GASOLINA C;4109609;GUARATUBA;9131150
2020;REGIÃO SUL;PR;GASOLINA C;4109658;HONORIO SERPA;558000
2020;REGIÃO SUL;PR;GASOLINA C;4109708;IBAITI;6735000
2020;REGIÃO SUL;PR;GASOLINA C;4109757;IBEMA;1080000
2020;REGIÃO SUL;PR;GASOLINA C;4109807;IBIPORA;7914000
2020;REGIÃO SUL;PR;GASOLINA C;4109906;ICARAIMA;1734000
2020;REGIÃO SUL;PR;GASOLINA C;4110003;IGUARACU;907000
2020;REGIÃO SUL;PR;GASOLINA C;4110052;IGUATU;268000
2020;REGIÃO SUL;PR;GASOLINA C;4110078;IMBAU;3194000
2020;REGIÃO SUL;PR;GASOLINA C;4110102;IMBITUVA;5356300
2020;REGIÃO SUL;PR;GASOLINA C;4110201;INACIO MARTINS;1330000
2020;REGIÃO SUL;PR;GASOLINA C;4110300;INAJA;185000
2020;REGIÃO SUL;PR;GASOLINA C;4110409;INDIANOPOLIS;484914
2020;REGIÃO SUL;PR;GASOLINA C;4110508;IPIRANGA;2118000
2020;REGIÃO SUL;PR;GASOLINA C;4110607;IPORA;2709500
2020;REGIÃO SUL;PR;GASOLINA C;4110656;IRACEMA DO OESTE;282000
2020;REGIÃO SUL;PR;GASOLINA C;4110706;IRATI;18701500
2020;REGIÃO SUL;PR;GASOLINA C;4110805;IRETAMA;1379000
2020;REGIÃO SUL;PR;GASOLINA C;4110904;ITAGUAJE;742000
2020;REGIÃO SUL;PR;GASOLINA C;4110953;ITAIPULANDIA;2246200
2020;REGIÃO SUL;PR;GASOLINA C;4111001;ITAMBARACA;600000
2020;REGIÃO SUL;PR;GASOLINA C;4111100;ITAMBE;799500
2020;REGIÃO SUL;PR;GASOLINA C;4111209;ITAPEJARA D'OESTE;3981000
2020;REGIÃO SUL;PR;GASOLINA C;4111258;ITAPERUCU;4494000
2020;REGIÃO SUL;PR;GASOLINA C;4111308;ITAUNA DO SUL;720000
2020;REGIÃO SUL;PR;GASOLINA C;4111407;IVAI;2090500
2020;REGIÃO SUL;PR;GASOLINA C;4111506;IVAIPORA;7082000
2020;REGIÃO SUL;PR;GASOLINA C;4111555;IVATE;797500
2020;REGIÃO SUL;PR;GASOLINA C;4111605;IVATUBA;291000
2020;REGIÃO SUL;PR;GASOLINA C;4111704;JABOTI;1085000
2020;REGIÃO SUL;PR;GASOLINA C;4111803;JACAREZINHO;4676500
2020;REGIÃO SUL;PR;GASOLINA C;4111902;JAGUAPITA;2566000
2020;REGIÃO SUL;PR;GASOLINA C;4112009;JAGUARIAIVA;6204956
2020;REGIÃO SUL;PR;GASOLINA C;4112108;JANDAIA DO SUL;4071000
2020;REGIÃO SUL;PR;GASOLINA C;4112207;JANIOPOLIS;534500
2020;REGIÃO SUL;PR;GASOLINA C;4112306;JAPIRA;280000
2020;REGIÃO SUL;PR;GASOLINA C;4112405;JAPURA;1030400
2020;REGIÃO SUL;PR;GASOLINA C;4112504;JARDIM ALEGRE;1637000
2020;REGIÃO SUL;PR;GASOLINA C;4112702;JATAIZINHO;2163500
2020;REGIÃO SUL;PR;GASOLINA C;4112751;JESUITAS;1494800
2020;REGIÃO SUL;PR;GASOLINA C;4112801;JOAQUIM TAVORA;3143500
2020;REGIÃO SUL;PR;GASOLINA C;4112900;JUNDIAI DO SUL;136000
2020;REGIÃO SUL;PR;GASOLINA C;4112959;JURANDA;2297000
2020;REGIÃO SUL;PR;GASOLINA C;4113007;JUSSARA;309000
2020;REGIÃO SUL;PR;GASOLINA C;4113106;KALORE;295000
2020;REGIÃO SUL;PR;GASOLINA C;4113205;LAPA;9361000
2020;REGIÃO SUL;PR;GASOLINA C;4113254;LARANJAL;632500
2020;REGIÃO SUL;PR;GASOLINA C;4113304;LARANJEIRAS DO SUL;9242000
2020;REGIÃO SUL;PR;GASOLINA C;4113403;LEOPOLIS;255500
2020;REGIÃO SUL;PR;GASOLINA C;4113429;LIDIANOPOLIS;777000
2020;REGIÃO SUL;PR;GASOLINA C;4113452;LINDOESTE;2291000
2020;REGIÃO SUL;PR;GASOLINA C;4113502;LOANDA;3380000
2020;REGIÃO SUL;PR;GASOLINA C;4113601;LOBATO;440000
2020;REGIÃO SUL;PR;GASOLINA C;4113700;LONDRINA;102147005
2020;REGIÃO SUL;PR;GASOLINA C;4113734;LUIZIANA;1338000
2020;REGIÃO SUL;PR;GASOLINA C;4113759;LUNARDELLI;647000
2020;REGIÃO SUL;PR;GASOLINA C;4113809;LUPIONOPOLIS;445000
2020;REGIÃO SUL;PR;GASOLINA C;4113908;MALLET;2529500
2020;REGIÃO SUL;PR;GASOLINA C;4114005;MAMBORE;1224000
2020;REGIÃO SUL;PR;GASOLINA C;4114104;MANDAGUACU;4905000
2020;REGIÃO SUL;PR;GASOLINA C;4114203;MANDAGUARI;5663110
2020;REGIÃO SUL;PR;GASOLINA C;4114302;MANDIRITUBA;7321000
2020;REGIÃO SUL;PR;GASOLINA C;4114351;MANFRINOPOLIS;192000
2020;REGIÃO SUL;PR;GASOLINA C;4114401;MANGUEIRINHA;4115474
2020;REGIÃO SUL;PR;GASOLINA C;4114500;MANOEL RIBAS;2465500
2020;REGIÃO SUL;PR;GASOLINA C;4114609;MARECHAL CANDIDO RONDON;13047000
2020;REGIÃO SUL;PR;GASOLINA C;4114708;MARIA HELENA;565500
2020;REGIÃO SUL;PR;GASOLINA C;4114807;MARIALVA;10618900
2020;REGIÃO SUL;PR;GASOLINA C;4114906;MARILANDIA DO SUL;1559000
2020;REGIÃO SUL;PR;GASOLINA C;4115002;MARILENA;1036000
2020;REGIÃO SUL;PR;GASOLINA C;4115101;MARILUZ;963000
2020;REGIÃO SUL;PR;GASOLINA C;4115200;MARINGA;86836133
2020;REGIÃO SUL;PR;GASOLINA C;4115309;MARIOPOLIS;1600000
2020;REGIÃO SUL;PR;GASOLINA C;4115358;MARIPA;687000
2020;REGIÃO SUL;PR;GASOLINA C;4115408;MARMELEIRO;6375000
2020;REGIÃO SUL;PR;GASOLINA C;4115457;MARQUINHO;396000
2020;REGIÃO SUL;PR;GASOLINA C;4115606;MATELANDIA;3681000
2020;REGIÃO SUL;PR;GASOLINA C;4115705;MATINHOS;7622500
2020;REGIÃO SUL;PR;GASOLINA C;4115739;MATO RICO;175000
2020;REGIÃO SUL;PR;GASOLINA C;4115754;MAUA DA SERRA;1329000
2020;REGIÃO SUL;PR;GASOLINA C;4115804;MEDIANEIRA;12314000
2020;REGIÃO SUL;PR;GASOLINA C;4115853;MERCEDES;1093000
2020;REGIÃO SUL;PR;GASOLINA C;4115903;MIRADOR;158000
2020;REGIÃO SUL;PR;GASOLINA C;4116000;MIRASELVA;205000
2020;REGIÃO SUL;PR;GASOLINA C;4116059;MISSAL;2774000
2020;REGIÃO SUL;PR;GASOLINA C;4116109;MOREIRA SALES;1131500
2020;REGIÃO SUL;PR;GASOLINA C;4116208;MORRETES;3178500
2020;REGIÃO SUL;PR;GASOLINA C;4116307;MUNHOZ DE MELO;142000
2020;REGIÃO SUL;PR;GASOLINA C;4116406;NOSSA SENHORA DAS GRACAS;570000
2020;REGIÃO SUL;PR;GASOLINA C;4116604;NOVA AMERICA DA COLINA;270000
2020;REGIÃO SUL;PR;GASOLINA C;4116703;NOVA AURORA;2062000
2020;REGIÃO SUL;PR;GASOLINA C;4116802;NOVA CANTU;795000
2020;REGIÃO SUL;PR;GASOLINA C;4116901;NOVA ESPERANCA;4340318
2020;REGIÃO SUL;PR;GASOLINA C;4116950;NOVA ESPERANCA DO SUDOESTE;900000
2020;REGIÃO SUL;PR;GASOLINA C;4117008;NOVA FATIMA;1064000
2020;REGIÃO SUL;PR;GASOLINA C;4117057;NOVA LARANJEIRAS;1398000
2020;REGIÃO SUL;PR;GASOLINA C;4117107;NOVA LONDRINA;2521500
2020;REGIÃO SUL;PR;GASOLINA C;4117206;NOVA OLIMPIA;1027000
2020;REGIÃO SUL;PR;GASOLINA C;4117255;NOVA PRATA DO IGUACU;1951000
2020;REGIÃO SUL;PR;GASOLINA C;4117214;NOVA SANTA BARBARA;645500
2020;REGIÃO SUL;PR;GASOLINA C;4117222;NOVA SANTA ROSA;1721400
2020;REGIÃO SUL;PR;GASOLINA C;4117271;NOVA TEBAS;1090000
2020;REGIÃO SUL;PR;GASOLINA C;4117297;NOVO ITACOLOMI;282500
2020;REGIÃO SUL;PR;GASOLINA C;4117305;ORTIGUEIRA;4527000
2020;REGIÃO SUL;PR;GASOLINA C;4117404;OURIZONA;290500
2020;REGIÃO SUL;PR;GASOLINA C;4117453;OURO VERDE DO OESTE;1070000
2020;REGIÃO SUL;PR;GASOLINA C;4117503;PAICANDU;7540000
2020;REGIÃO SUL;PR;GASOLINA C;4117602;PALMAS;10688500
2020;REGIÃO SUL;PR;GASOLINA C;4117701;PALMEIRA;10859500
2020;REGIÃO SUL;PR;GASOLINA C;4117800;PALMITAL;2580000
2020;REGIÃO SUL;PR;GASOLINA C;4117909;PALOTINA;6950000
2020;REGIÃO SUL;PR;GASOLINA C;4118006;PARAISO DO NORTE;1574300
2020;REGIÃO SUL;PR;GASOLINA C;4118105;PARANACITY;1211662
2020;REGIÃO SUL;PR;GASOLINA C;4118204;PARANAGUA;31307600
2020;REGIÃO SUL;PR;GASOLINA C;4118303;PARANAPOEMA;275000
2020;REGIÃO SUL;PR;GASOLINA C;4118402;PARANAVAI;14764008
2020;REGIÃO SUL;PR;GASOLINA C;4118451;PATO BRAGADO;975000
2020;REGIÃO SUL;PR;GASOLINA C;4118501;PATO BRANCO;26801379
2020;REGIÃO SUL;PR;GASOLINA C;4118600;PAULA FREITAS;1748500
2020;REGIÃO SUL;PR;GASOLINA C;4118709;PAULO FRONTIN;835000
2020;REGIÃO SUL;PR;GASOLINA C;4118808;PEABIRU;2510500
2020;REGIÃO SUL;PR;GASOLINA C;4118857;PEROBAL;981500
2020;REGIÃO SUL;PR;GASOLINA C;4118907;PEROLA;2173500
2020;REGIÃO SUL;PR;GASOLINA C;4119004;PEROLA D'OESTE;1271000
2020;REGIÃO SUL;PR;GASOLINA C;4119103;PIEN;2517500
2020;REGIÃO SUL;PR;GASOLINA C;4119152;PINHAIS;36196500
2020;REGIÃO SUL;PR;GASOLINA C;4119251;PINHAL DE SAO BENTO;219000
2020;REGIÃO SUL;PR;GASOLINA C;4119202;PINHALAO;339000
2020;REGIÃO SUL;PR;GASOLINA C;4119301;PINHAO;5454000
2020;REGIÃO SUL;PR;GASOLINA C;4119400;PIRAI DO SUL;4143500
2020;REGIÃO SUL;PR;GASOLINA C;4119509;PIRAQUARA;5750000
2020;REGIÃO SUL;PR;GASOLINA C;4119608;PITANGA;7922500
2020;REGIÃO SUL;PR;GASOLINA C;4119657;PITANGUEIRAS;156000
2020;REGIÃO SUL;PR;GASOLINA C;4119707;PLANALTINA DO PARANA;606000
2020;REGIÃO SUL;PR;GASOLINA C;4119806;PLANALTO;2229000
2020;REGIÃO SUL;PR;GASOLINA C;4119905;PONTA GROSSA;90583598
2020;REGIÃO SUL;PR;GASOLINA C;4119954;PONTAL DO PARANA;6845000
2020;REGIÃO SUL;PR;GASOLINA C;4120002;PORECATU;1706000
2020;REGIÃO SUL;PR;GASOLINA C;4120101;PORTO AMAZONAS;567998
2020;REGIÃO SUL;PR;GASOLINA C;4120150;PORTO BARREIRO;222000
2020;REGIÃO SUL;PR;GASOLINA C;4120200;PORTO RICO;922000
2020;REGIÃO SUL;PR;GASOLINA C;4120309;PORTO VITORIA;366000
